,executors,structure_type,function,dataset_size,std_percentage
95,2,sorted-asc_bucketed_80,earlyStopSortMerge,10000,0.03920178917564106
96,2,sorted-asc_bucketed_20,exploding,10000000,0.14823176532039276
97,2,sorted-asc_bucketed_20,union,10000000,0.024352850254224397
98,2,sorted-asc_bucketed_20,earlyStopSortMerge,10000000,0.1530134351694377
99,2,sorted-asc_bucketed_20,exploding,100000,0.125
100,2,sorted-asc_bucketed_20,union,100000,0.0587011201658072
101,2,sorted-asc_bucketed_20,earlyStopSortMerge,100000,0.11672432254696723
102,2,sorted-asc_bucketed_20,exploding,1000000,0.10714285714285715
103,2,sorted-asc_bucketed_20,union,1000000,0.041098121527196226
104,2,sorted-asc_bucketed_20,earlyStopSortMerge,1000000,0.10714285714285715
105,2,sorted-asc_bucketed_20,exploding,10000,0.1530134351694377
106,2,sorted-asc_bucketed_20,union,10000,0.09741862571685189
107,2,sorted-asc_bucketed_20,earlyStopSortMerge,10000,0.13684920574472018
108,2,sorted-desc,exploding,10000000,0.011372942865828389
109,2,sorted-desc,union,10000000,0.016725286499764225
110,2,sorted-desc,earlyStopSortMerge,10000000,0.009878299187485905
111,2,sorted-desc,exploding,100000,0.03767031176337087
112,2,sorted-desc,union,100000,0.034831648409845
113,2,sorted-desc,earlyStopSortMerge,100000,0.028187919463087248
114,2,sorted-desc,exploding,1000000,0.04738598985398854
115,2,sorted-desc,union,1000000,0.0428861009049589
116,2,sorted-desc,earlyStopSortMerge,1000000,0.021448939264999856
117,2,sorted-desc,exploding,10000,0.0769123134269456
118,2,sorted-desc,union,10000,0.08740258040087107
119,2,sorted-desc,earlyStopSortMerge,10000,0.13140940225832534
120,2,sorted-asc_bucketed_40,exploding,10000000,0.06818181818181819
121,2,sorted-asc_bucketed_40,union,10000000,0.017522048881451355
122,2,sorted-asc_bucketed_40,earlyStopSortMerge,10000000,0.0
123,2,sorted-asc_bucketed_40,exploding,100000,0.0
124,2,sorted-asc_bucketed_40,union,100000,0.0343376133060905
125,2,sorted-asc_bucketed_40,earlyStopSortMerge,100000,0.06818181818181819
126,2,sorted-asc_bucketed_40,exploding,1000000,0.06818181818181819
127,2,sorted-asc_bucketed_40,union,1000000,0.016492916056170405
128,2,sorted-asc_bucketed_40,earlyStopSortMerge,1000000,0.07079726104854579
129,2,sorted-asc_bucketed_40,exploding,10000,0.15309310892394862
130,2,sorted-asc_bucketed_40,union,10000,0.07415908091882384
131,2,sorted-asc_bucketed_40,earlyStopSortMerge,10000,0.04687500000000001
132,2,sorted-rand,exploding,10000000,0.01070226240303895
133,2,sorted-rand,union,10000000,0.00851332525648561
134,2,sorted-rand,earlyStopSortMerge,10000000,0.017791670303056964
135,2,sorted-rand,exploding,100000,0.020946513093179655
136,2,sorted-rand,union,100000,0.037922146247216626
137,2,sorted-rand,earlyStopSortMerge,100000,0.019308821261599496
138,2,sorted-rand,exploding,1000000,0.016587374470085618
139,2,sorted-rand,union,1000000,0.010213789319890332
140,2,sorted-rand,earlyStopSortMerge,1000000,0.007587564883327954
141,2,sorted-rand,exploding,10000,0.04007726030525606
142,2,sorted-rand,union,10000,0.09661215181062992
143,2,sorted-rand,earlyStopSortMerge,10000,0.058977767759994505
144,2,sorted-asc,exploding,10000000,0.011947843330624975
145,2,sorted-asc,union,10000000,0.016779617528782265
146,2,sorted-asc,earlyStopSortMerge,10000000,0.01584480616162842
147,2,sorted-asc,exploding,100000,0.02642084294318133
148,2,sorted-asc,union,100000,0.030406805680212118
149,2,sorted-asc,earlyStopSortMerge,100000,0.03534590256722162
150,2,sorted-asc,exploding,1000000,0.0200835174796979
151,2,sorted-asc,union,1000000,0.011623598975018001
152,2,sorted-asc,earlyStopSortMerge,1000000,0.0189716741279372
153,2,sorted-asc,exploding,10000,0.420031458853294
154,2,sorted-asc,union,10000,0.19782293259205475
155,2,sorted-asc,earlyStopSortMerge,10000,0.10647136064474982
156,2,sorted-asc_bucketed_160,exploding,10000000,0.01931545326141423
157,2,sorted-asc_bucketed_160,union,10000000,0.015155570664428181
158,2,sorted-asc_bucketed_160,earlyStopSortMerge,10000000,0.010714285714285716
159,2,sorted-asc_bucketed_160,exploding,100000,0.0318765135276528
160,2,sorted-asc_bucketed_160,union,100000,0.02287159973244671
