,executors,structure_type,function,dataset_size,std_percentage
162,2,sorted-asc_bucketed_160,exploding,1000000,0.017777206311975904
163,2,sorted-asc_bucketed_160,union,1000000,0.007231830132536407
164,2,sorted-asc_bucketed_160,earlyStopSortMerge,1000000,0.0076663085262128625
165,2,sorted-asc_bucketed_160,exploding,10000,0.04854952317905287
166,2,sorted-asc_bucketed_160,union,10000,0.0397064726851744
167,2,sorted-asc_bucketed_160,earlyStopSortMerge,10000,0.04763493757107961
168,8,sorted-asc_bucketed_80,exploding,10000000,0.009399322344949865
169,8,sorted-asc_bucketed_80,union,10000000,0.0017202471676102046
170,8,sorted-asc_bucketed_80,earlyStopSortMerge,10000000,0.006273459589037342
171,8,sorted-asc_bucketed_80,exploding,100000,0.011528840787761169
172,8,sorted-asc_bucketed_80,union,100000,0.006733663933561484
173,8,sorted-asc_bucketed_80,earlyStopSortMerge,100000,0.0304722882719761
174,8,sorted-asc_bucketed_80,exploding,1000000,0.002153816708352014
175,8,sorted-asc_bucketed_80,union,1000000,0.004704848585581319
176,8,sorted-asc_bucketed_80,earlyStopSortMerge,1000000,0.009194337308157729
177,8,sorted-asc_bucketed_80,exploding,10000,0.013594694943178139
178,8,sorted-asc_bucketed_80,union,10000,0.00832950835529719
179,8,sorted-asc_bucketed_80,earlyStopSortMerge,10000,0.0207155979510128
180,8,sorted-asc_bucketed_20,exploding,10000000,0.015605207959731186
181,8,sorted-asc_bucketed_20,union,10000000,0.0018141462685012976
182,8,sorted-asc_bucketed_20,earlyStopSortMerge,10000000,0.019742085410234457
183,8,sorted-asc_bucketed_20,exploding,100000,0.022635779700599164
184,8,sorted-asc_bucketed_20,union,100000,0.003940919946258031
185,8,sorted-asc_bucketed_20,earlyStopSortMerge,100000,0.07712302032421704
186,8,sorted-asc_bucketed_20,exploding,1000000,0.008525676093600951
187,8,sorted-asc_bucketed_20,union,1000000,0.004865775887724091
188,8,sorted-asc_bucketed_20,earlyStopSortMerge,1000000,0.008345113754505702
189,8,sorted-asc_bucketed_20,exploding,10000,0.1766744007903364
190,8,sorted-asc_bucketed_20,union,10000,0.025033728773829464
191,8,sorted-asc_bucketed_20,earlyStopSortMerge,10000,0.06488777610110824
192,8,sorted-desc,exploding,10000000,0.0031887389290670923
193,8,sorted-desc,union,10000000,0.0028903210276914728
194,8,sorted-desc,earlyStopSortMerge,10000000,0.0050642154749838235
195,8,sorted-desc,exploding,100000,0.017007278120768115
196,8,sorted-desc,union,100000,0.017869060697473915
197,8,sorted-desc,earlyStopSortMerge,100000,0.02785939840918339
198,8,sorted-desc,exploding,1000000,0.006169914359016807
199,8,sorted-desc,union,1000000,0.010478383897214899
200,8,sorted-desc,earlyStopSortMerge,1000000,0.014615938542534406
201,8,sorted-desc,exploding,10000,0.03111574741837681
202,8,sorted-desc,union,10000,0.013429786556517836
203,8,sorted-desc,earlyStopSortMerge,10000,0.027528244578700654
204,8,sorted-asc_bucketed_40,exploding,10000000,0.004045973729090807
205,8,sorted-asc_bucketed_40,union,10000000,0.002775423375191047
206,8,sorted-asc_bucketed_40,earlyStopSortMerge,10000000,0.01046647467581858
207,8,sorted-asc_bucketed_40,exploding,100000,0.018075903017190666
208,8,sorted-asc_bucketed_40,union,100000,0.012628581704764635
209,8,sorted-asc_bucketed_40,earlyStopSortMerge,100000,0.01631663444530294
210,8,sorted-asc_bucketed_40,exploding,1000000,0.004461674553945632
211,8,sorted-asc_bucketed_40,union,1000000,0.003165247083310161
212,8,sorted-asc_bucketed_40,earlyStopSortMerge,1000000,0.006197453341106087
213,8,sorted-asc_bucketed_40,exploding,10000,0.045836637692426074
214,8,sorted-asc_bucketed_40,union,10000,0.021512417950603283
215,8,sorted-asc_bucketed_40,earlyStopSortMerge,10000,0.03240139165412981
216,8,sorted-rand,exploding,10000000,0.003319637704120934
217,8,sorted-rand,union,10000000,0.021825063061601185
218,8,sorted-rand,earlyStopSortMerge,10000000,0.00414273681971679
219,8,sorted-rand,exploding,100000,0.01739647467208682
220,8,sorted-rand,union,100000,0.012798814983043881
221,8,sorted-rand,earlyStopSortMerge,100000,0.006371248257062061
222,8,sorted-rand,exploding,1000000,0.006950510170753949
223,8,sorted-rand,union,1000000,0.007469166033025891
224,8,sorted-rand,earlyStopSortMerge,1000000,0.006617048740735544
225,8,sorted-rand,exploding,10000,0.02366319737451976
226,8,sorted-rand,union,10000,0.01791693645788076
227,8,sorted-rand,earlyStopSortMerge,10000,0.015023567880609127
228,8,sorted-asc,exploding,10000000,0.0058205863071998445
229,8,sorted-asc,union,10000000,0.0023316254903348868
230,8,sorted-asc,earlyStopSortMerge,10000000,0.006557755870721603
231,8,sorted-asc,exploding,100000,0.052333168936299676
232,8,sorted-asc,union,100000,0.01987751350600455
233,8,sorted-asc,earlyStopSortMerge,100000,0.03006313753682128
234,8,sorted-asc,exploding,1000000,0.028048371472353322
235,8,sorted-asc,union,1000000,0.002974776262857784
236,8,sorted-asc,earlyStopSortMerge,1000000,0.009902360689499543
237,8,sorted-asc,exploding,10000,0.19484300000696958
238,8,sorted-asc,union,10000,0.08263235359432947
239,8,sorted-asc,earlyStopSortMerge,10000,0.029704508303115856
240,8,sorted-asc_bucketed_160,exploding,10000000,0.00344609698127913
241,8,sorted-asc_bucketed_160,union,10000000,0.0019944397862529228
242,8,sorted-asc_bucketed_160,earlyStopSortMerge,10000000,0.0030956864835608
243,8,sorted-asc_bucketed_160,exploding,100000,0.007780329944590958
244,8,sorted-asc_bucketed_160,union,100000,0.008617496071015012
245,8,sorted-asc_bucketed_160,earlyStopSortMerge,100000,0.007373135812067036
246,8,sorted-asc_bucketed_160,exploding,1000000,0.003029790838612453
247,8,sorted-asc_bucketed_160,union,1000000,0.0026192341798516442
248,8,sorted-asc_bucketed_160,earlyStopSortMerge,1000000,0.0045767351886280795
249,8,sorted-asc_bucketed_160,exploding,10000,0.008030216829615753
250,8,sorted-asc_bucketed_160,union,10000,0.01183374406604429
251,8,sorted-asc_bucketed_160,earlyStopSortMerge,10000,0.014464410455459105
